行番号	CCCCC-00-クラス名	CCCCC-01-定数名	MMMMM-00-クラス名	MMMMM-01-アクセス修飾子	MMMMM-02-戻り値の型	MMMMM-03-メソッド名	MMMMM-04-可変長引数があるか	MMMMM-05-引数の個数	MMMMM-06-型パラメータリスト	MMMMM-07-型パラメータ記号リスト	MMMMM-08-引数の型リスト	MMMMM-09-仮引数の変数名リスト
03859-dom4j-2.1.3.jar-00106-00017			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Entity	createEntity	false	2			java.lang.String,java.lang.String	arg0,arg1
03860-dom4j-2.1.3.jar-00106-00018			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Document	createDocument	false	1			java.lang.String	arg0
03861-dom4j-2.1.3.jar-00106-00019			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Document	createDocument	false	1			org.dom4j.Element	arg0
03862-dom4j-2.1.3.jar-00106-00020			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Document	createDocument	false	0				
03863-dom4j-2.1.3.jar-00106-00021			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Element	createElement	false	1			org.dom4j.QName	arg0
03864-dom4j-2.1.3.jar-00106-00022			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Element	createElement	false	1			java.lang.String	arg0
03865-dom4j-2.1.3.jar-00106-00023			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Element	createElement	false	2			java.lang.String,java.lang.String	arg0,arg1
03866-dom4j-2.1.3.jar-00106-00024			org.dom4j.datatype.DatatypeDocumentFactory	public static	org.dom4j.DocumentFactory	getInstance	false	0				
03867-dom4j-2.1.3.jar-00106-00025			org.dom4j.datatype.DatatypeDocumentFactory	public native	int	hashCode	false	0				
03868-dom4j-2.1.3.jar-00106-00026			org.dom4j.datatype.DatatypeDocumentFactory	public	java.util.Map<java.lang.String, java.lang.String>	getXPathNamespaceURIs	false	0				
03869-dom4j-2.1.3.jar-00106-00027			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.QName	createQName	false	2			java.lang.String,org.dom4j.Namespace	arg0,arg1
03870-dom4j-2.1.3.jar-00106-00028			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.QName	createQName	false	1			java.lang.String	arg0
03871-dom4j-2.1.3.jar-00106-00029			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.QName	createQName	false	3			java.lang.String,java.lang.String,java.lang.String	arg0,arg1,arg2
03872-dom4j-2.1.3.jar-00106-00030			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.QName	createQName	false	2			java.lang.String,java.lang.String	arg0,arg1
03873-dom4j-2.1.3.jar-00106-00031			org.dom4j.datatype.DatatypeDocumentFactory	public final native	void	notify	false	0				
03874-dom4j-2.1.3.jar-00106-00032			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.ProcessingInstruction	createProcessingInstruction	false	2			java.lang.String,java.util.Map<java.lang.String, java.lang.String>	arg0,arg1
03875-dom4j-2.1.3.jar-00106-00033			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.ProcessingInstruction	createProcessingInstruction	false	2			java.lang.String,java.lang.String	arg0,arg1
03876-dom4j-2.1.3.jar-00106-00034			org.dom4j.datatype.DatatypeDocumentFactory	public final native	void	wait	false	1			long	arg0
03877-dom4j-2.1.3.jar-00106-00035			org.dom4j.datatype.DatatypeDocumentFactory	public final	void	wait	false	2			long,int	arg0,arg1
03878-dom4j-2.1.3.jar-00106-00036			org.dom4j.datatype.DatatypeDocumentFactory	public final	void	wait	false	0				
03879-dom4j-2.1.3.jar-00106-00037			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.rule.Pattern	createPattern	false	1			java.lang.String	arg0
03880-dom4j-2.1.3.jar-00106-00038			org.dom4j.datatype.DatatypeDocumentFactory	public final native	java.lang.Class<?>	getClass	false	0				
03881-dom4j-2.1.3.jar-00106-00039			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Attribute	createAttribute	false	3			org.dom4j.Element,java.lang.String,java.lang.String	arg0,arg1,arg2
03882-dom4j-2.1.3.jar-00106-00040			org.dom4j.datatype.DatatypeDocumentFactory	public final native	void	notifyAll	false	0				
03883-dom4j-2.1.3.jar-00106-00041			org.dom4j.datatype.DatatypeDocumentFactory	public	org.dom4j.Namespace	createNamespace	false	2			java.lang.String,java.lang.String	arg0,arg1
03884-dom4j-2.1.3.jar-00107-00001			org.dom4j.io.DOMReader	public	java.lang.String	toString	false	0				
03885-dom4j-2.1.3.jar-00107-00002			org.dom4j.io.DOMReader	public	void	setDocumentFactory	false	1			org.dom4j.DocumentFactory	arg0
03886-dom4j-2.1.3.jar-00107-00003			org.dom4j.io.DOMReader	public final native	void	notify	false	0				
03887-dom4j-2.1.3.jar-00107-00004			org.dom4j.io.DOMReader	public final native	void	wait	false	1			long	arg0
03888-dom4j-2.1.3.jar-00107-00005			org.dom4j.io.DOMReader	public final	void	wait	false	2			long,int	arg0,arg1
03889-dom4j-2.1.3.jar-00107-00006			org.dom4j.io.DOMReader	public final	void	wait	false	0				
03890-dom4j-2.1.3.jar-00107-00007			org.dom4j.io.DOMReader	public final native	java.lang.Class<?>	getClass	false	0				
03891-dom4j-2.1.3.jar-00107-00008			org.dom4j.io.DOMReader	public	org.dom4j.Document	read	false	1			org.w3c.dom.Document	arg0
03892-dom4j-2.1.3.jar-00107-00009			org.dom4j.io.DOMReader	public native	int	hashCode	false	0				
03893-dom4j-2.1.3.jar-00107-00010			org.dom4j.io.DOMReader	public	org.dom4j.DocumentFactory	getDocumentFactory	false	0				
03894-dom4j-2.1.3.jar-00107-00011			org.dom4j.io.DOMReader	public	boolean	equals	false	1			java.lang.Object	arg0
03895-dom4j-2.1.3.jar-00107-00012			org.dom4j.io.DOMReader	public final native	void	notifyAll	false	0				
03896-dom4j-2.1.3.jar-00108-00001			org.dom4j.io.DOMSAXContentHandler	public	java.lang.String	toString	false	0				
03897-dom4j-2.1.3.jar-00108-00002			org.dom4j.io.DOMSAXContentHandler	public	void	startEntity	false	1			java.lang.String	arg0
03898-dom4j-2.1.3.jar-00108-00003			org.dom4j.io.DOMSAXContentHandler	public	void	startDocument	false	0				
03899-dom4j-2.1.3.jar-00108-00004			org.dom4j.io.DOMSAXContentHandler	public	void	endDocument	false	0				
03900-dom4j-2.1.3.jar-00108-00005			org.dom4j.io.DOMSAXContentHandler	public	void	endEntity	false	1			java.lang.String	arg0
03901-dom4j-2.1.3.jar-00108-00006			org.dom4j.io.DOMSAXContentHandler	public	org.xml.sax.EntityResolver	getEntityResolver	false	0				
03902-dom4j-2.1.3.jar-00108-00007			org.dom4j.io.DOMSAXContentHandler	public	void	endDTD	false	0				
03903-dom4j-2.1.3.jar-00108-00008			org.dom4j.io.DOMSAXContentHandler	public	void	startDTD	false	3			java.lang.String,java.lang.String,java.lang.String	arg0,arg1,arg2
03904-dom4j-2.1.3.jar-00108-00009			org.dom4j.io.DOMSAXContentHandler	public	void	skippedEntity	false	1			java.lang.String	arg0
03905-dom4j-2.1.3.jar-00108-00010			org.dom4j.io.DOMSAXContentHandler	public	void	unparsedEntityDecl	false	4			java.lang.String,java.lang.String,java.lang.String,java.lang.String	arg0,arg1,arg2,arg3
03906-dom4j-2.1.3.jar-00108-00011			org.dom4j.io.DOMSAXContentHandler	public	void	startElement	false	4			java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes	arg0,arg1,arg2,arg3
03907-dom4j-2.1.3.jar-00108-00012			org.dom4j.io.DOMSAXContentHandler	public	boolean	equals	false	1			java.lang.Object	arg0
03908-dom4j-2.1.3.jar-00108-00013			org.dom4j.io.DOMSAXContentHandler	public	void	fatalError	false	1			org.xml.sax.SAXParseException	arg0
03909-dom4j-2.1.3.jar-00108-00014			org.dom4j.io.DOMSAXContentHandler	public	org.w3c.dom.Document	getDocument	false	0				
03910-dom4j-2.1.3.jar-00108-00015			org.dom4j.io.DOMSAXContentHandler	public	void	setInputSource	false	1			org.xml.sax.InputSource	arg0
03911-dom4j-2.1.3.jar-00108-00016			org.dom4j.io.DOMSAXContentHandler	public	void	comment	false	3			char[],int,int	arg0,arg1,arg2
03912-dom4j-2.1.3.jar-00108-00017			org.dom4j.io.DOMSAXContentHandler	public	org.dom4j.io.ElementStack	getElementStack	false	0				
03913-dom4j-2.1.3.jar-00108-00018			org.dom4j.io.DOMSAXContentHandler	public	void	processingInstruction	false	2			java.lang.String,java.lang.String	arg0,arg1
03914-dom4j-2.1.3.jar-00108-00019			org.dom4j.io.DOMSAXContentHandler	public	boolean	isMergeAdjacentText	false	0				
03915-dom4j-2.1.3.jar-00108-00020			org.dom4j.io.DOMSAXContentHandler	public	org.xml.sax.InputSource	resolveEntity	false	2			java.lang.String,java.lang.String	arg0,arg1
03916-dom4j-2.1.3.jar-00108-00021			org.dom4j.io.DOMSAXContentHandler	public	void	endCDATA	false	0				
03917-dom4j-2.1.3.jar-00108-00022			org.dom4j.io.DOMSAXContentHandler	public	void	setIgnoreComments	false	1			boolean	arg0
03918-dom4j-2.1.3.jar-00108-00023			org.dom4j.io.DOMSAXContentHandler	public	boolean	isStripWhitespaceText	false	0				
03919-dom4j-2.1.3.jar-00108-00024			org.dom4j.io.DOMSAXContentHandler	public	void	error	false	1			org.xml.sax.SAXParseException	arg0
03920-dom4j-2.1.3.jar-00108-00025			org.dom4j.io.DOMSAXContentHandler	public	boolean	isIgnoreComments	false	0				
03921-dom4j-2.1.3.jar-00108-00026			org.dom4j.io.DOMSAXContentHandler	public	void	setEntityResolver	false	1			org.xml.sax.EntityResolver	arg0
03922-dom4j-2.1.3.jar-00108-00027			org.dom4j.io.DOMSAXContentHandler	public native	int	hashCode	false	0				
03923-dom4j-2.1.3.jar-00108-00028			org.dom4j.io.DOMSAXContentHandler	public	void	endPrefixMapping	false	1			java.lang.String	arg0
03924-dom4j-2.1.3.jar-00108-00029			org.dom4j.io.DOMSAXContentHandler	public	void	ignorableWhitespace	false	3			char[],int,int	arg0,arg1,arg2
03925-dom4j-2.1.3.jar-00108-00030			org.dom4j.io.DOMSAXContentHandler	public	void	setElementStack	false	1			org.dom4j.io.ElementStack	arg0
03926-dom4j-2.1.3.jar-00108-00031			org.dom4j.io.DOMSAXContentHandler	public	void	setStripWhitespaceText	false	1			boolean	arg0
03927-dom4j-2.1.3.jar-00108-00032			org.dom4j.io.DOMSAXContentHandler	public	void	warning	false	1			org.xml.sax.SAXParseException	arg0
03928-dom4j-2.1.3.jar-00108-00033			org.dom4j.io.DOMSAXContentHandler	public	void	setDocumentLocator	false	1			org.xml.sax.Locator	arg0
03929-dom4j-2.1.3.jar-00108-00034			org.dom4j.io.DOMSAXContentHandler	public	org.xml.sax.InputSource	getInputSource	false	0				
03930-dom4j-2.1.3.jar-00108-00035			org.dom4j.io.DOMSAXContentHandler	public	void	setMergeAdjacentText	false	1			boolean	arg0
03931-dom4j-2.1.3.jar-00108-00036			org.dom4j.io.DOMSAXContentHandler	public final native	void	notify	false	0				
03932-dom4j-2.1.3.jar-00108-00037			org.dom4j.io.DOMSAXContentHandler	public	void	characters	false	3			char[],int,int	arg0,arg1,arg2
03933-dom4j-2.1.3.jar-00108-00038			org.dom4j.io.DOMSAXContentHandler	public	void	startCDATA	false	0				
03934-dom4j-2.1.3.jar-00108-00039			org.dom4j.io.DOMSAXContentHandler	public final native	void	wait	false	1			long	arg0
03935-dom4j-2.1.3.jar-00108-00040			org.dom4j.io.DOMSAXContentHandler	public final	void	wait	false	2			long,int	arg0,arg1
03936-dom4j-2.1.3.jar-00108-00041			org.dom4j.io.DOMSAXContentHandler	public final	void	wait	false	0				
03937-dom4j-2.1.3.jar-00108-00042			org.dom4j.io.DOMSAXContentHandler	public	void	startPrefixMapping	false	2			java.lang.String,java.lang.String	arg0,arg1
03938-dom4j-2.1.3.jar-00108-00043			org.dom4j.io.DOMSAXContentHandler	public	void	endElement	false	3			java.lang.String,java.lang.String,java.lang.String	arg0,arg1,arg2
03939-dom4j-2.1.3.jar-00108-00044			org.dom4j.io.DOMSAXContentHandler	public final native	java.lang.Class<?>	getClass	false	0				
03940-dom4j-2.1.3.jar-00108-00045			org.dom4j.io.DOMSAXContentHandler	public final native	void	notifyAll	false	0				
03941-dom4j-2.1.3.jar-00108-00046			org.dom4j.io.DOMSAXContentHandler	public	void	notationDecl	false	3			java.lang.String,java.lang.String,java.lang.String	arg0,arg1,arg2
03942-dom4j-2.1.3.jar-00109-00001			org.dom4j.tree.QNameCache	public	java.lang.String	toString	false	0				
03943-dom4j-2.1.3.jar-00109-00002			org.dom4j.tree.QNameCache	public	java.util.List<org.dom4j.QName>	getQNames	false	0				
03944-dom4j-2.1.3.jar-00109-00003			org.dom4j.tree.QNameCache	public native	int	hashCode	false	0				
03945-dom4j-2.1.3.jar-00109-00004			org.dom4j.tree.QNameCache	public	boolean	equals	false	1			java.lang.Object	arg0
03946-dom4j-2.1.3.jar-00109-00005			org.dom4j.tree.QNameCache	public	org.dom4j.QName	intern	false	1			org.dom4j.QName	arg0
03947-dom4j-2.1.3.jar-00109-00006			org.dom4j.tree.QNameCache	public final native	void	notify	false	0				
03948-dom4j-2.1.3.jar-00109-00007			org.dom4j.tree.QNameCache	public final native	void	wait	false	1			long	arg0
03949-dom4j-2.1.3.jar-00109-00008			org.dom4j.tree.QNameCache	public final	void	wait	false	2			long,int	arg0,arg1
03950-dom4j-2.1.3.jar-00109-00009			org.dom4j.tree.QNameCache	public final	void	wait	false	0				
03951-dom4j-2.1.3.jar-00109-00010			org.dom4j.tree.QNameCache	public	org.dom4j.QName	get	false	1			java.lang.String	arg0
03952-dom4j-2.1.3.jar-00109-00011			org.dom4j.tree.QNameCache	public	org.dom4j.QName	get	false	2			java.lang.String,java.lang.String	arg0,arg1
03953-dom4j-2.1.3.jar-00109-00012			org.dom4j.tree.QNameCache	public	org.dom4j.QName	get	false	3			java.lang.String,org.dom4j.Namespace,java.lang.String	arg0,arg1,arg2
03954-dom4j-2.1.3.jar-00109-00013			org.dom4j.tree.QNameCache	public	org.dom4j.QName	get	false	2			java.lang.String,org.dom4j.Namespace	arg0,arg1
03955-dom4j-2.1.3.jar-00109-00014			org.dom4j.tree.QNameCache	public final native	java.lang.Class<?>	getClass	false	0				
03956-dom4j-2.1.3.jar-00109-00015			org.dom4j.tree.QNameCache	public final native	void	notifyAll	false	0				
03957-dom4j-2.1.3.jar-00110-00001	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_POSITION_FOLLOWING	org.dom4j.dom.DOMProcessingInstruction	public	org.w3c.dom.Node	cloneNode	false	1			boolean	arg0
03958-dom4j-2.1.3.jar-00110-00002	org.dom4j.dom.DOMProcessingInstruction	ANY_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.String	getText	false	0				
03959-dom4j-2.1.3.jar-00110-00003	org.dom4j.dom.DOMProcessingInstruction	TEXT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.Number	numberValueOf	false	1			java.lang.String	arg0
03960-dom4j-2.1.3.jar-00110-00004	org.dom4j.dom.DOMProcessingInstruction	ENTITY_REFERENCE_NODE	org.dom4j.dom.DOMProcessingInstruction	public	org.dom4j.Element	getParent	false	0				
03961-dom4j-2.1.3.jar-00110-00005	org.dom4j.dom.DOMProcessingInstruction	UNKNOWN_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.String	lookupNamespaceURI	false	1			java.lang.String	arg0
03962-dom4j-2.1.3.jar-00110-00006	org.dom4j.dom.DOMProcessingInstruction	COMMENT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.String	toString	false	0				
03963-dom4j-2.1.3.jar-00110-00007	org.dom4j.dom.DOMProcessingInstruction	TEXT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	boolean	supportsParent	false	0				
03964-dom4j-2.1.3.jar-00110-00008	org.dom4j.dom.DOMProcessingInstruction	ENTITY_REFERENCE_NODE	org.dom4j.dom.DOMProcessingInstruction	public	boolean	hasChildNodes	false	0				
03965-dom4j-2.1.3.jar-00110-00009	org.dom4j.dom.DOMProcessingInstruction	NOTATION_NODE	org.dom4j.dom.DOMProcessingInstruction	public	boolean	equals	false	1			java.lang.Object	arg0
03966-dom4j-2.1.3.jar-00110-00010	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_POSITION_CONTAINED_BY	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.String	getNodeTypeName	false	0				
03967-dom4j-2.1.3.jar-00110-00011	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_POSITION_PRECEDING	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.String	getData	false	0				
03968-dom4j-2.1.3.jar-00110-00012	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_POSITION_CONTAINS	org.dom4j.dom.DOMProcessingInstruction	public	void	setValue	false	2			java.lang.String,java.lang.String	arg0,arg1
03969-dom4j-2.1.3.jar-00110-00013	org.dom4j.dom.DOMProcessingInstruction	MAX_NODE_TYPE	org.dom4j.dom.DOMProcessingInstruction	public	org.dom4j.NodeFilter	createXPathFilter	false	1			java.lang.String	arg0
03970-dom4j-2.1.3.jar-00110-00014	org.dom4j.dom.DOMProcessingInstruction	COMMENT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.String	getBaseURI	false	0				
03971-dom4j-2.1.3.jar-00110-00015	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	boolean	supports	false	2			java.lang.String,java.lang.String	arg0,arg1
03972-dom4j-2.1.3.jar-00110-00016	org.dom4j.dom.DOMProcessingInstruction	CDATA_SECTION_NODE	org.dom4j.dom.DOMProcessingInstruction	public	org.w3c.dom.Node	getFirstChild	false	0				
03973-dom4j-2.1.3.jar-00110-00017	org.dom4j.dom.DOMProcessingInstruction	PROCESSING_INSTRUCTION_NODE	org.dom4j.dom.DOMProcessingInstruction	public	void	setText	false	1			java.lang.String	arg0
03974-dom4j-2.1.3.jar-00110-00018	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_TYPE_NODE	org.dom4j.dom.DOMProcessingInstruction	public	boolean	hasAttributes	false	0				
03975-dom4j-2.1.3.jar-00110-00019	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_FRAGMENT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	short	compareDocumentPosition	false	1			org.w3c.dom.Node	arg0
03976-dom4j-2.1.3.jar-00110-00020	org.dom4j.dom.DOMProcessingInstruction	ELEMENT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.Object	clone	false	0				
03977-dom4j-2.1.3.jar-00110-00021	org.dom4j.dom.DOMProcessingInstruction	NAMESPACE_NODE	org.dom4j.dom.DOMProcessingInstruction	public	org.dom4j.Node	detach	false	0				
03978-dom4j-2.1.3.jar-00110-00022	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_POSITION_IMPLEMENTATION_SPECIFIC	org.dom4j.dom.DOMProcessingInstruction	public	org.w3c.dom.Node	getParentNode	false	0				
03979-dom4j-2.1.3.jar-00110-00023	org.dom4j.dom.DOMProcessingInstruction	ATTRIBUTE_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.lang.String	getNodeName	false	0				
03980-dom4j-2.1.3.jar-00110-00024	org.dom4j.dom.DOMProcessingInstruction	ENTITY_NODE	org.dom4j.dom.DOMProcessingInstruction	public	void	setDocument	false	1			org.dom4j.Document	arg0
03981-dom4j-2.1.3.jar-00110-00025	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	boolean	isDefaultNamespace	false	1			java.lang.String	arg0
03982-dom4j-2.1.3.jar-00110-00026	org.dom4j.dom.DOMProcessingInstruction	PROCESSING_INSTRUCTION_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.util.List<org.dom4j.Node>	selectNodes	false	2			java.lang.String,java.lang.String	arg0,arg1
03983-dom4j-2.1.3.jar-00110-00027	org.dom4j.dom.DOMProcessingInstruction	CDATA_SECTION_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.util.List<org.dom4j.Node>	selectNodes	false	3			java.lang.String,java.lang.String,boolean	arg0,arg1,arg2
03984-dom4j-2.1.3.jar-00110-00028	org.dom4j.dom.DOMProcessingInstruction	ELEMENT_NODE	org.dom4j.dom.DOMProcessingInstruction	public	java.util.List<org.dom4j.Node>	selectNodes	false	1			java.lang.String	arg0
03985-dom4j-2.1.3.jar-00110-00029	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_TYPE_NODE	org.dom4j.dom.DOMProcessingInstruction	public	void	setData	false	1			java.lang.String	arg0
03986-dom4j-2.1.3.jar-00110-00030	org.dom4j.dom.DOMProcessingInstruction	DOCUMENT_POSITION_DISCONNECTED	org.dom4j.dom.DOMProcessingInstruction	public native	int	hashCode	false	0				
03987-dom4j-2.1.3.jar-00110-00031	org.dom4j.dom.DOMProcessingInstruction	ATTRIBUTE_NODE	org.dom4j.dom.DOMProcessingInstruction	public	org.dom4j.Node	selectSingleNode	false	1			java.lang.String	arg0
03988-dom4j-2.1.3.jar-00110-00032			org.dom4j.dom.DOMProcessingInstruction	public	org.w3c.dom.NodeList	getChildNodes	false	0				
03989-dom4j-2.1.3.jar-00110-00033			org.dom4j.dom.DOMProcessingInstruction	public	void	setName	false	1			java.lang.String	arg0
03990-dom4j-2.1.3.jar-00110-00034			org.dom4j.dom.DOMProcessingInstruction	public	boolean	isReadOnly	false	0				
03991-dom4j-2.1.3.jar-00110-00035			org.dom4j.dom.DOMProcessingInstruction	public final native	void	notify	false	0				
03992-dom4j-2.1.3.jar-00110-00036			org.dom4j.dom.DOMProcessingInstruction	public	java.lang.Object	getUserData	false	1			java.lang.String	arg0
